get_size_key.keys,get_size_key.rt,get_ask_for_flip.keys,get_ask_for_flip.rt,eeg_resp.keys,eeg_resp.rt,key_begin.keys,key_begin.rt,date,frameRate,expName,session,participant,
1,0.963120200242,,,,,,,2015_mei_31_1026,59.9313375522,loc_v1,001,,
,,1,0.666322885263,,,,,2015_mei_31_1026,59.9313375522,loc_v1,001,,
,,,,1,0.865491211101,,,2015_mei_31_1026,59.9313375522,loc_v1,001,,
,,,,,,space,0.750691165595,2015_mei_31_1026,59.9313375522,loc_v1,001,,
